lon,lat,weight_sr,area_m2
106.70083620,29.56749920,1.836461079296e-10,7470.838395
106.70166780,29.56749920,1.836461079296e-10,7470.838395
106.70249940,29.56749920,1.836461079296e-10,7470.838395
106.72416690,29.56749920,1.836461079296e-10,7470.838395
106.72499850,29.56749920,1.836461079296e-10,7470.838395
106.72583010,29.56749920,1.836461079296e-10,7470.838395
106.72666930,29.56749920,1.836461079296e-10,7470.838395
106.72750090,29.56749920,1.836461079296e-10,7470.838395
106.72833250,29.56749920,1.836461079296e-10,7470.838395
106.82917020,29.56749920,1.836461079296e-10,7470.838395
106.83000180,29.56749920,1.836461079296e-10,7470.838395
107.46499630,29.56749920,1.836461079296e-10,7470.838395
107.46583560,29.56749920,1.836461079296e-10,7470.838395
107.46666720,29.56749920,1.836461079296e-10,7470.838395
107.46749880,29.56749920,1.836461079296e-10,7470.838395
106.46916960,29.56833270,1.836445922576e-10,7470.776736
106.47000120,29.56833270,1.836445922576e-10,7470.776736
106.47083280,29.56833270,1.836445922576e-10,7470.776736
106.47166440,29.56833270,1.836445922576e-10,7470.776736
106.47250370,29.56833270,1.836445922576e-10,7470.776736
106.47333530,29.56833270,1.836445922576e-10,7470.776736
106.53833010,29.56833270,1.836445922576e-10,7470.776736
106.53916930,29.56833270,1.836445922576e-10,7470.776736
106.54000090,29.56833270,1.836445922576e-10,7470.776736
106.54083250,29.56833270,1.836445922576e-10,7470.776736
106.54166410,29.56833270,1.836445922576e-10,7470.776736
106.54250340,29.56833270,1.836445922576e-10,7470.776736
106.55333710,29.56833270,1.836445922576e-10,7470.776736
106.55416870,29.56833270,1.836445922576e-10,7470.776736
106.55500030,29.56833270,1.836445922576e-10,7470.776736
106.55583190,29.56833270,1.836445922576e-10,7470.776736
106.55666350,29.56833270,1.836445922576e-10,7470.776736
106.55750270,29.56833270,1.836445922576e-10,7470.776736
106.55833440,29.56833270,1.836445922576e-10,7470.776736
106.55916600,29.56833270,1.836445922576e-10,7470.776736
106.55999760,29.56833270,1.836445922576e-10,7470.776736
106.56083680,29.56833270,1.836445922576e-10,7470.776736
106.56166840,29.56833270,1.836445922576e-10,7470.776736
106.56250000,29.56833270,1.836445922576e-10,7470.776736
106.56333160,29.56833270,1.836445922576e-10,7470.776736
106.56416320,29.56833270,1.836445922576e-10,7470.776736
106.56500240,29.56833270,1.836445922576e-10,7470.776736
106.56583400,29.56833270,1.836445922576e-10,7470.776736
106.56666560,29.56833270,1.836445922576e-10,7470.776736
106.56749730,29.56833270,1.836445922576e-10,7470.776736
106.56833650,29.56833270,1.836445922576e-10,7470.776736
106.56916810,29.56833270,1.836445922576e-10,7470.776736
106.56999970,29.56833270,1.836445922576e-10,7470.776736
106.57083130,29.56833270,1.836445922576e-10,7470.776736
106.57166290,29.56833270,1.836445922576e-10,7470.776736
106.57250210,29.56833270,1.836445922576e-10,7470.776736
106.57333370,29.56833270,1.836445922576e-10,7470.776736
106.57416530,29.56833270,1.836445922576e-10,7470.776736
106.57499690,29.56833270,1.836445922576e-10,7470.776736
106.57583620,29.56833270,1.836445922576e-10,7470.776736
106.57666780,29.56833270,1.836445922576e-10,7470.776736
106.57749940,29.56833270,1.836445922576e-10,7470.776736
106.57833100,29.56833270,1.836445922576e-10,7470.776736
106.57917020,29.56833270,1.836445922576e-10,7470.776736
106.58000180,29.56833270,1.836445922576e-10,7470.776736
106.58083340,29.56833270,1.836445922576e-10,7470.776736
106.58166500,29.56833270,1.836445922576e-10,7470.776736
106.58499910,29.56833270,1.836445922576e-10,7470.776736
106.58583070,29.56833270,1.836445922576e-10,7470.776736
106.58666990,29.56833270,1.836445922576e-10,7470.776736
106.58750150,29.56833270,1.836445922576e-10,7470.776736
106.58833310,29.56833270,1.836445922576e-10,7470.776736
106.58916470,29.56833270,1.836445922576e-10,7470.776736
106.66249850,29.56833270,1.836445922576e-10,7470.776736
106.66333010,29.56833270,1.836445922576e-10,7470.776736
106.66416930,29.56833270,1.836445922576e-10,7470.776736
106.66500090,29.56833270,1.836445922576e-10,7470.776736
106.66583250,29.56833270,1.836445922576e-10,7470.776736
106.66666410,29.56833270,1.836445922576e-10,7470.776736
106.66750340,29.56833270,1.836445922576e-10,7470.776736
106.66833500,29.56833270,1.836445922576e-10,7470.776736
106.66916660,29.56833270,1.836445922576e-10,7470.776736
106.66999820,29.56833270,1.836445922576e-10,7470.776736
106.67082980,29.56833270,1.836445922576e-10,7470.776736
106.67166900,29.56833270,1.836445922576e-10,7470.776736
106.67250060,29.56833270,1.836445922576e-10,7470.776736
106.67916870,29.56833270,1.836445922576e-10,7470.776736
106.68583680,29.56833270,1.836445922576e-10,7470.776736
106.68666840,29.56833270,1.836445922576e-10,7470.776736
106.68750000,29.56833270,1.836445922576e-10,7470.776736
106.68833160,29.56833270,1.836445922576e-10,7470.776736
106.68916320,29.56833270,1.836445922576e-10,7470.776736
106.69000240,29.56833270,1.836445922576e-10,7470.776736
106.69083400,29.56833270,1.836445922576e-10,7470.776736
106.69166560,29.56833270,1.836445922576e-10,7470.776736
106.69249730,29.56833270,1.836445922576e-10,7470.776736
106.69333650,29.56833270,1.836445922576e-10,7470.776736
106.69416810,29.56833270,1.836445922576e-10,7470.776736
106.69499970,29.56833270,1.836445922576e-10,7470.776736
106.69583130,29.56833270,1.836445922576e-10,7470.776736
106.69666290,29.56833270,1.836445922576e-10,7470.776736
106.69750210,29.56833270,1.836445922576e-10,7470.776736
106.69833370,29.56833270,1.836445922576e-10,7470.776736
106.69916530,29.56833270,1.836445922576e-10,7470.776736
106.69999690,29.56833270,1.836445922576e-10,7470.776736
106.70083620,29.56833270,1.836445922576e-10,7470.776736
106.70166780,29.56833270,1.836445922576e-10,7470.776736
106.70249940,29.56833270,1.836445922576e-10,7470.776736
106.70333100,29.56833270,1.836445922576e-10,7470.776736
106.72499850,29.56833270,1.836445922576e-10,7470.776736
106.72583010,29.56833270,1.836445922576e-10,7470.776736
106.72666930,29.56833270,1.836445922576e-10,7470.776736
106.72750090,29.56833270,1.836445922576e-10,7470.776736
106.72833250,29.56833270,1.836445922576e-10,7470.776736
106.72916410,29.56833270,1.836445922576e-10,7470.776736
106.82833100,29.56833270,1.836445922576e-10,7470.776736
106.82917020,29.56833270,1.836445922576e-10,7470.776736
107.46416470,29.56833270,1.836445922576e-10,7470.776736
107.46499630,29.56833270,1.836445922576e-10,7470.776736
107.46583560,29.56833270,1.836445922576e-10,7470.776736
107.46666720,29.56833270,1.836445922576e-10,7470.776736
107.46749880,29.56833270,1.836445922576e-10,7470.776736
106.46833040,29.56916620,1.836430765471e-10,7470.715076
106.46916960,29.56916620,1.836430765471e-10,7470.715076
106.47000120,29.56916620,1.836430765471e-10,7470.715076
106.47083280,29.56916620,1.836430765471e-10,7470.715076
106.47166440,29.56916620,1.836430765471e-10,7470.715076
106.47250370,29.56916620,1.836430765471e-10,7470.715076
106.53916930,29.56916620,1.836430765471e-10,7470.715076
106.54000090,29.56916620,1.836430765471e-10,7470.715076
106.54083250,29.56916620,1.836430765471e-10,7470.715076
106.54166410,29.56916620,1.836430765471e-10,7470.715076
106.54250340,29.56916620,1.836430765471e-10,7470.715076
106.54333500,29.56916620,1.836430765471e-10,7470.715076
106.54416660,29.56916620,1.836430765471e-10,7470.715076
106.54499820,29.56916620,1.836430765471e-10,7470.715076
106.54582980,29.56916620,1.836430765471e-10,7470.715076
106.54666900,29.56916620,1.836430765471e-10,7470.715076
106.54750060,29.56916620,1.836430765471e-10,7470.715076
106.54833220,29.56916620,1.836430765471e-10,7470.715076
106.54916380,29.56916620,1.836430765471e-10,7470.715076
106.55000310,29.56916620,1.836430765471e-10,7470.715076
106.55166630,29.56916620,1.836430765471e-10,7470.715076
106.55249790,29.56916620,1.836430765471e-10,7470.715076
106.55333710,29.56916620,1.836430765471e-10,7470.715076
106.55416870,29.56916620,1.836430765471e-10,7470.715076
106.55500030,29.56916620,1.836430765471e-10,7470.715076
106.55583190,29.56916620,1.836430765471e-10,7470.715076
106.55666350,29.56916620,1.836430765471e-10,7470.715076
106.55750270,29.56916620,1.836430765471e-10,7470.715076
106.55833440,29.56916620,1.836430765471e-10,7470.715076
106.55916600,29.56916620,1.836430765471e-10,7470.715076
106.55999760,29.56916620,1.836430765471e-10,7470.715076
106.56083680,29.56916620,1.836430765471e-10,7470.715076
106.56166840,29.56916620,1.836430765471e-10,7470.715076
106.56250000,29.56916620,1.836430765471e-10,7470.715076
106.56333160,29.56916620,1.836430765471e-10,7470.715076
106.56416320,29.56916620,1.836430765471e-10,7470.715076
106.56500240,29.56916620,1.836430765471e-10,7470.715076
106.56583400,29.56916620,1.836430765471e-10,7470.715076
106.56666560,29.56916620,1.836430765471e-10,7470.715076
106.56749730,29.56916620,1.836430765471e-10,7470.715076
106.56833650,29.56916620,1.836430765471e-10,7470.715076
106.56916810,29.56916620,1.836430765471e-10,7470.715076
106.56999970,29.56916620,1.836430765471e-10,7470.715076
106.57083130,29.56916620,1.836430765471e-10,7470.715076
106.57250210,29.56916620,1.836430765471e-10,7470.715076
106.57333370,29.56916620,1.836430765471e-10,7470.715076
106.57416530,29.56916620,1.836430765471e-10,7470.715076
106.57499690,29.56916620,1.836430765471e-10,7470.715076
106.57583620,29.56916620,1.836430765471e-10,7470.715076
106.57666780,29.56916620,1.836430765471e-10,7470.715076
106.57749940,29.56916620,1.836430765471e-10,7470.715076
106.57833100,29.56916620,1.836430765471e-10,7470.715076
106.57917020,29.56916620,1.836430765471e-10,7470.715076
106.58000180,29.56916620,1.836430765471e-10,7470.715076
106.58083340,29.56916620,1.836430765471e-10,7470.715076
106.58166500,29.56916620,1.836430765471e-10,7470.715076
106.58499910,29.56916620,1.836430765471e-10,7470.715076
106.58583070,29.56916620,1.836430765471e-10,7470.715076
106.58666990,29.56916620,1.836430765471e-10,7470.715076
106.58750150,29.56916620,1.836430765471e-10,7470.715076
106.58833310,29.56916620,1.836430765471e-10,7470.715076
106.58916470,29.56916620,1.836430765471e-10,7470.715076
106.66249850,29.56916620,1.836430765471e-10,7470.715076
106.66333010,29.56916620,1.836430765471e-10,7470.715076
106.66416930,29.56916620,1.836430765471e-10,7470.715076
106.66500090,29.56916620,1.836430765471e-10,7470.715076
106.66583250,29.56916620,1.836430765471e-10,7470.715076
106.66666410,29.56916620,1.836430765471e-10,7470.715076
106.66750340,29.56916620,1.836430765471e-10,7470.715076
106.66833500,29.56916620,1.836430765471e-10,7470.715076
106.66916660,29.56916620,1.836430765471e-10,7470.715076
106.66999820,29.56916620,1.836430765471e-10,7470.715076
106.67082980,29.56916620,1.836430765471e-10,7470.715076
106.67166900,29.56916620,1.836430765471e-10,7470.715076
106.68666840,29.56916620,1.836430765471e-10,7470.715076
106.68750000,29.56916620,1.836430765471e-10,7470.715076
106.68833160,29.56916620,1.836430765471e-10,7470.715076
106.68916320,29.56916620,1.836430765471e-10,7470.715076
106.69000240,29.56916620,1.836430765471e-10,7470.715076
106.69083400,29.56916620,1.836430765471e-10,7470.715076
106.69166560,29.56916620,1.836430765471e-10,7470.715076
106.69249730,29.56916620,1.836430765471e-10,7470.715076
106.69333650,29.56916620,1.836430765471e-10,7470.715076
106.69416810,29.56916620,1.836430765471e-10,7470.715076
106.69499970,29.56916620,1.836430765471e-10,7470.715076
106.69583130,29.56916620,1.836430765471e-10,7470.715076
106.69666290,29.56916620,1.836430765471e-10,7470.715076
106.69750210,29.56916620,1.836430765471e-10,7470.715076
106.69833370,29.56916620,1.836430765471e-10,7470.715076
106.69916530,29.56916620,1.836430765471e-10,7470.715076
106.69999690,29.56916620,1.836430765471e-10,7470.715076
106.70083620,29.56916620,1.836430765471e-10,7470.715076
106.70166780,29.56916620,1.836430765471e-10,7470.715076
106.70249940,29.56916620,1.836430765471e-10,7470.715076
106.70333100,29.56916620,1.836430765471e-10,7470.715076
106.70417020,29.56916620,1.836430765471e-10,7470.715076
106.72583010,29.56916620,1.836430765471e-10,7470.715076
106.72666930,29.56916620,1.836430765471e-10,7470.715076
106.72750090,29.56916620,1.836430765471e-10,7470.715076
106.72833250,29.56916620,1.836430765471e-10,7470.715076
106.72916410,29.56916620,1.836430765471e-10,7470.715076
106.73000340,29.56916620,1.836430765471e-10,7470.715076
106.82749940,29.56916620,1.836430765471e-10,7470.715076
106.82833100,29.56916620,1.836430765471e-10,7470.715076
107.46416470,29.56916620,1.836430765471e-10,7470.715076
107.46499630,29.56916620,1.836430765471e-10,7470.715076
107.46583560,29.56916620,1.836430765471e-10,7470.715076
107.46666720,29.56916620,1.836430765471e-10,7470.715076
107.46749880,29.56916620,1.836430765471e-10,7470.715076
107.46833040,29.56916620,1.836430765471e-10,7470.715076
106.46749880,29.56999970,1.836415607970e-10,7470.653415
106.46833040,29.56999970,1.836415607970e-10,7470.653415
106.46916960,29.56999970,1.836415607970e-10,7470.653415
106.47000120,29.56999970,1.836415607970e-10,7470.653415
106.47083280,29.56999970,1.836415607970e-10,7470.653415
106.47166440,29.56999970,1.836415607970e-10,7470.653415
106.54083250,29.56999970,1.836415607970e-10,7470.653415
106.54166410,29.56999970,1.836415607970e-10,7470.653415
106.54250340,29.56999970,1.836415607970e-10,7470.653415
106.54333500,29.56999970,1.836415607970e-10,7470.653415
106.54416660,29.56999970,1.836415607970e-10,7470.653415
106.54499820,29.56999970,1.836415607970e-10,7470.653415
106.54582980,29.56999970,1.836415607970e-10,7470.653415
106.54666900,29.56999970,1.836415607970e-10,7470.653415
106.54750060,29.56999970,1.836415607970e-10,7470.653415
106.54833220,29.56999970,1.836415607970e-10,7470.653415
106.54916380,29.56999970,1.836415607970e-10,7470.653415
106.55000310,29.56999970,1.836415607970e-10,7470.653415
106.55083470,29.56999970,1.836415607970e-10,7470.653415
106.55166630,29.56999970,1.836415607970e-10,7470.653415
106.55249790,29.56999970,1.836415607970e-10,7470.653415
106.55333710,29.56999970,1.836415607970e-10,7470.653415
106.55416870,29.56999970,1.836415607970e-10,7470.653415
106.55500030,29.56999970,1.836415607970e-10,7470.653415
106.55583190,29.56999970,1.836415607970e-10,7470.653415
106.55666350,29.56999970,1.836415607970e-10,7470.653415
106.55750270,29.56999970,1.836415607970e-10,7470.653415
106.55833440,29.56999970,1.836415607970e-10,7470.653415
106.55916600,29.56999970,1.836415607970e-10,7470.653415
106.55999760,29.56999970,1.836415607970e-10,7470.653415
106.56083680,29.56999970,1.836415607970e-10,7470.653415
106.56166840,29.56999970,1.836415607970e-10,7470.653415
106.56250000,29.56999970,1.836415607970e-10,7470.653415
106.56333160,29.56999970,1.836415607970e-10,7470.653415
106.56416320,29.56999970,1.836415607970e-10,7470.653415
106.56500240,29.56999970,1.836415607970e-10,7470.653415
106.56583400,29.56999970,1.836415607970e-10,7470.653415
106.56666560,29.56999970,1.836415607970e-10,7470.653415
106.56749730,29.56999970,1.836415607970e-10,7470.653415
106.56833650,29.56999970,1.836415607970e-10,7470.653415
106.56916810,29.56999970,1.836415607970e-10,7470.653415
106.56999970,29.56999970,1.836415607970e-10,7470.653415
106.57666780,29.56999970,1.836415607970e-10,7470.653415
106.57749940,29.56999970,1.836415607970e-10,7470.653415
106.57833100,29.56999970,1.836415607970e-10,7470.653415
106.57917020,29.56999970,1.836415607970e-10,7470.653415
106.58000180,29.56999970,1.836415607970e-10,7470.653415
106.58083340,29.56999970,1.836415607970e-10,7470.653415
106.58166500,29.56999970,1.836415607970e-10,7470.653415
106.58249660,29.56999970,1.836415607970e-10,7470.653415
106.58416750,29.56999970,1.836415607970e-10,7470.653415
106.58499910,29.56999970,1.836415607970e-10,7470.653415
106.58583070,29.56999970,1.836415607970e-10,7470.653415
106.58666990,29.56999970,1.836415607970e-10,7470.653415
106.58750150,29.56999970,1.836415607970e-10,7470.653415
106.58833310,29.56999970,1.836415607970e-10,7470.653415
106.58916470,29.56999970,1.836415607970e-10,7470.653415
106.66249850,29.56999970,1.836415607970e-10,7470.653415
106.66333010,29.56999970,1.836415607970e-10,7470.653415
106.66416930,29.56999970,1.836415607970e-10,7470.653415
106.66500090,29.56999970,1.836415607970e-10,7470.653415
106.66583250,29.56999970,1.836415607970e-10,7470.653415
106.66666410,29.56999970,1.836415607970e-10,7470.653415
106.66750340,29.56999970,1.836415607970e-10,7470.653415
106.66833500,29.56999970,1.836415607970e-10,7470.653415
106.66916660,29.56999970,1.836415607970e-10,7470.653415
106.66999820,29.56999970,1.836415607970e-10,7470.653415
106.67082980,29.56999970,1.836415607970e-10,7470.653415
106.67166900,29.56999970,1.836415607970e-10,7470.653415
106.68750000,29.56999970,1.836415607970e-10,7470.653415
106.68833160,29.56999970,1.836415607970e-10,7470.653415
106.68916320,29.56999970,1.836415607970e-10,7470.653415
106.69000240,29.56999970,1.836415607970e-10,7470.653415
106.69083400,29.56999970,1.836415607970e-10,7470.653415
106.69166560,29.56999970,1.836415607970e-10,7470.653415
106.69249730,29.56999970,1.836415607970e-10,7470.653415
106.69333650,29.56999970,1.836415607970e-10,7470.653415
106.69416810,29.56999970,1.836415607970e-10,7470.653415
106.69499970,29.56999970,1.836415607970e-10,7470.653415
106.69583130,29.56999970,1.836415607970e-10,7470.653415
106.69666290,29.56999970,1.836415607970e-10,7470.653415
106.69750210,29.56999970,1.836415607970e-10,7470.653415
106.69833370,29.56999970,1.836415607970e-10,7470.653415
106.69916530,29.56999970,1.836415607970e-10,7470.653415
106.69999690,29.56999970,1.836415607970e-10,7470.653415
106.70083620,29.56999970,1.836415607970e-10,7470.653415
106.70166780,29.56999970,1.836415607970e-10,7470.653415
106.70249940,29.56999970,1.836415607970e-10,7470.653415
106.70333100,29.56999970,1.836415607970e-10,7470.653415
106.70417020,29.56999970,1.836415607970e-10,7470.653415
106.72666930,29.56999970,1.836415607970e-10,7470.653415
106.72750090,29.56999970,1.836415607970e-10,7470.653415
106.72833250,29.56999970,1.836415607970e-10,7470.653415
106.72916410,29.56999970,1.836415607970e-10,7470.653415
106.73000340,29.56999970,1.836415607970e-10,7470.653415
106.73083500,29.56999970,1.836415607970e-10,7470.653415
106.82749940,29.56999970,1.836415607970e-10,7470.653415
106.82833100,29.56999970,1.836415607970e-10,7470.653415
107.46333310,29.56999970,1.836415607970e-10,7470.653415
107.46416470,29.56999970,1.836415607970e-10,7470.653415
107.46499630,29.56999970,1.836415607970e-10,7470.653415
107.46583560,29.56999970,1.836415607970e-10,7470.653415
106.46749880,29.57083320,1.836400450090e-10,7470.591751
106.46833040,29.57083320,1.836400450090e-10,7470.591751
106.46916960,29.57083320,1.836400450090e-10,7470.591751
106.47000120,29.57083320,1.836400450090e-10,7470.591751
106.47083280,29.57083320,1.836400450090e-10,7470.591751
106.47166440,29.57083320,1.836400450090e-10,7470.591751
106.54333500,29.57083320,1.836400450090e-10,7470.591751
106.54416660,29.57083320,1.836400450090e-10,7470.591751
106.54499820,29.57083320,1.836400450090e-10,7470.591751
106.54582980,29.57083320,1.836400450090e-10,7470.591751
106.54666900,29.57083320,1.836400450090e-10,7470.591751
106.54750060,29.57083320,1.836400450090e-10,7470.591751
106.54833220,29.57083320,1.836400450090e-10,7470.591751
106.54916380,29.57083320,1.836400450090e-10,7470.591751
106.55000310,29.57083320,1.836400450090e-10,7470.591751
106.55083470,29.57083320,1.836400450090e-10,7470.591751
106.55166630,29.57083320,1.836400450090e-10,7470.591751
106.55249790,29.57083320,1.836400450090e-10,7470.591751
106.55333710,29.57083320,1.836400450090e-10,7470.591751
106.55416870,29.57083320,1.836400450090e-10,7470.591751
106.55500030,29.57083320,1.836400450090e-10,7470.591751
106.55583190,29.57083320,1.836400450090e-10,7470.591751
106.55666350,29.57083320,1.836400450090e-10,7470.591751
106.55750270,29.57083320,1.836400450090e-10,7470.591751
106.55833440,29.57083320,1.836400450090e-10,7470.591751
106.55916600,29.57083320,1.836400450090e-10,7470.591751
106.55999760,29.57083320,1.836400450090e-10,7470.591751
106.56083680,29.57083320,1.836400450090e-10,7470.591751
106.56250000,29.57083320,1.836400450090e-10,7470.591751
106.56333160,29.57083320,1.836400450090e-10,7470.591751
106.56416320,29.57083320,1.836400450090e-10,7470.591751
106.56500240,29.57083320,1.836400450090e-10,7470.591751
106.56583400,29.57083320,1.836400450090e-10,7470.591751
106.57917020,29.57083320,1.836400450090e-10,7470.591751
106.58000180,29.57083320,1.836400450090e-10,7470.591751
106.58083340,29.57083320,1.836400450090e-10,7470.591751
106.58166500,29.57083320,1.836400450090e-10,7470.591751
106.58249660,29.57083320,1.836400450090e-10,7470.591751
106.58333590,29.57083320,1.836400450090e-10,7470.591751
106.58416750,29.57083320,1.836400450090e-10,7470.591751
106.58499910,29.57083320,1.836400450090e-10,7470.591751
106.58583070,29.57083320,1.836400450090e-10,7470.591751
106.58666990,29.57083320,1.836400450090e-10,7470.591751
106.58750150,29.57083320,1.836400450090e-10,7470.591751
106.58833310,29.57083320,1.836400450090e-10,7470.591751
106.58916470,29.57083320,1.836400450090e-10,7470.591751
106.66249850,29.57083320,1.836400450090e-10,7470.591751
106.66333010,29.57083320,1.836400450090e-10,7470.591751
106.66416930,29.57083320,1.836400450090e-10,7470.591751
106.66500090,29.57083320,1.836400450090e-10,7470.591751
106.66583250,29.57083320,1.836400450090e-10,7470.591751
106.66666410,29.57083320,1.836400450090e-10,7470.591751
106.66750340,29.57083320,1.836400450090e-10,7470.591751
106.66833500,29.57083320,1.836400450090e-10,7470.591751
106.66916660,29.57083320,1.836400450090e-10,7470.591751
106.66999820,29.57083320,1.836400450090e-10,7470.591751
106.67082980,29.57083320,1.836400450090e-10,7470.591751
106.68833160,29.57083320,1.836400450090e-10,7470.591751
106.68916320,29.57083320,1.836400450090e-10,7470.591751
106.69000240,29.57083320,1.836400450090e-10,7470.591751
106.69083400,29.57083320,1.836400450090e-10,7470.591751
106.69166560,29.57083320,1.836400450090e-10,7470.591751
106.69249730,29.57083320,1.836400450090e-10,7470.591751
106.69333650,29.57083320,1.836400450090e-10,7470.591751
106.69416810,29.57083320,1.836400450090e-10,7470.591751
106.69499970,29.57083320,1.836400450090e-10,7470.591751
106.69583130,29.57083320,1.836400450090e-10,7470.591751
106.69666290,29.57083320,1.836400450090e-10,7470.591751
106.69750210,29.57083320,1.836400450090e-10,7470.591751
106.69833370,29.57083320,1.836400450090e-10,7470.591751
106.69916530,29.57083320,1.836400450090e-10,7470.591751
106.69999690,29.57083320,1.836400450090e-10,7470.591751
106.70083620,29.57083320,1.836400450090e-10,7470.591751
106.70166780,29.57083320,1.836400450090e-10,7470.591751
106.70249940,29.57083320,1.836400450090e-10,7470.591751
106.70333100,29.57083320,1.836400450090e-10,7470.591751
106.70417020,29.57083320,1.836400450090e-10,7470.591751
106.70500180,29.57083320,1.836400450090e-10,7470.591751
106.70583340,29.57083320,1.836400450090e-10,7470.591751
106.72666930,29.57083320,1.836400450090e-10,7470.591751
106.72750090,29.57083320,1.836400450090e-10,7470.591751
106.72833250,29.57083320,1.836400450090e-10,7470.591751
106.72916410,29.57083320,1.836400450090e-10,7470.591751
106.73000340,29.57083320,1.836400450090e-10,7470.591751
106.73083500,29.57083320,1.836400450090e-10,7470.591751
106.82666780,29.57083320,1.836400450090e-10,7470.591751
106.82749940,29.57083320,1.836400450090e-10,7470.591751
107.46166990,29.57083320,1.836400450090e-10,7470.591751
107.46250150,29.57083320,1.836400450090e-10,7470.591751
107.46333310,29.57083320,1.836400450090e-10,7470.591751
107.46416470,29.57083320,1.836400450090e-10,7470.591751
107.46499630,29.57083320,1.836400450090e-10,7470.591751
107.46583560,29.57083320,1.836400450090e-10,7470.591751
106.46666720,29.57166670,1.836385291808e-10,7470.530087
106.46749880,29.57166670,1.836385291808e-10,7470.530087
106.46833040,29.57166670,1.836385291808e-10,7470.530087
106.46916960,29.57166670,1.836385291808e-10,7470.530087
106.47000120,29.57166670,1.836385291808e-10,7470.530087
106.47083280,29.57166670,1.836385291808e-10,7470.530087
106.55249790,29.57166670,1.836385291808e-10,7470.530087
106.55333710,29.57166670,1.836385291808e-10,7470.530087
106.55416870,29.57166670,1.836385291808e-10,7470.530087
106.55500030,29.57166670,1.836385291808e-10,7470.530087
106.58000180,29.57166670,1.836385291808e-10,7470.530087
106.58083340,29.57166670,1.836385291808e-10,7470.530087
106.58166500,29.57166670,1.836385291808e-10,7470.530087
106.58249660,29.57166670,1.836385291808e-10,7470.530087
106.58333590,29.57166670,1.836385291808e-10,7470.530087
106.58416750,29.57166670,1.836385291808e-10,7470.530087
106.58499910,29.57166670,1.836385291808e-10,7470.530087
106.58583070,29.57166670,1.836385291808e-10,7470.530087
106.58666990,29.57166670,1.836385291808e-10,7470.530087
106.58750150,29.57166670,1.836385291808e-10,7470.530087
106.58833310,29.57166670,1.836385291808e-10,7470.530087
106.58916470,29.57166670,1.836385291808e-10,7470.530087
106.66333010,29.57166670,1.836385291808e-10,7470.530087
106.66416930,29.57166670,1.836385291808e-10,7470.530087
106.66500090,29.57166670,1.836385291808e-10,7470.530087
106.66583250,29.57166670,1.836385291808e-10,7470.530087
106.66666410,29.57166670,1.836385291808e-10,7470.530087
106.66750340,29.57166670,1.836385291808e-10,7470.530087
106.66833500,29.57166670,1.836385291808e-10,7470.530087
106.66916660,29.57166670,1.836385291808e-10,7470.530087
106.66999820,29.57166670,1.836385291808e-10,7470.530087
106.67082980,29.57166670,1.836385291808e-10,7470.530087
106.67166900,29.57166670,1.836385291808e-10,7470.530087
106.67250060,29.57166670,1.836385291808e-10,7470.530087
106.68916320,29.57166670,1.836385291808e-10,7470.530087
106.69000240,29.57166670,1.836385291808e-10,7470.530087
106.69083400,29.57166670,1.836385291808e-10,7470.530087
106.69166560,29.57166670,1.836385291808e-10,7470.530087
106.69249730,29.57166670,1.836385291808e-10,7470.530087
106.69333650,29.57166670,1.836385291808e-10,7470.530087
106.69416810,29.57166670,1.836385291808e-10,7470.530087
106.69499970,29.57166670,1.836385291808e-10,7470.530087
106.69583130,29.57166670,1.836385291808e-10,7470.530087
106.69666290,29.57166670,1.836385291808e-10,7470.530087
106.69750210,29.57166670,1.836385291808e-10,7470.530087
106.69833370,29.57166670,1.836385291808e-10,7470.530087
106.69916530,29.57166670,1.836385291808e-10,7470.530087
106.69999690,29.57166670,1.836385291808e-10,7470.530087
106.70083620,29.57166670,1.836385291808e-10,7470.530087
106.70166780,29.57166670,1.836385291808e-10,7470.530087
106.70249940,29.57166670,1.836385291808e-10,7470.530087
106.70333100,29.57166670,1.836385291808e-10,7470.530087
106.70417020,29.57166670,1.836385291808e-10,7470.530087
106.70500180,29.57166670,1.836385291808e-10,7470.530087
106.70583340,29.57166670,1.836385291808e-10,7470.530087
106.70666500,29.57166670,1.836385291808e-10,7470.530087
106.72750090,29.57166670,1.836385291808e-10,7470.530087
106.72833250,29.57166670,1.836385291808e-10,7470.530087
106.72916410,29.57166670,1.836385291808e-10,7470.530087
106.73000340,29.57166670,1.836385291808e-10,7470.530087
106.73083500,29.57166670,1.836385291808e-10,7470.530087
106.73166660,29.57166670,1.836385291808e-10,7470.530087
106.82666780,29.57166670,1.836385291808e-10,7470.530087
106.82749940,29.57166670,1.836385291808e-10,7470.530087
106.84750370,29.57166670,1.836385291808e-10,7470.530087
106.84833530,29.57166670,1.836385291808e-10,7470.530087
106.84999850,29.57166670,1.836385291808e-10,7470.530087
107.46083070,29.57166670,1.836385291808e-10,7470.530087
107.46166990,29.57166670,1.836385291808e-10,7470.530087
107.46250150,29.57166670,1.836385291808e-10,7470.530087
107.46333310,29.57166670,1.836385291808e-10,7470.530087
107.46416470,29.57166670,1.836385291808e-10,7470.530087
107.46499630,29.57166670,1.836385291808e-10,7470.530087
106.46583560,29.57250020,1.836370133139e-10,7470.468420
106.46666720,29.57250020,1.836370133139e-10,7470.468420
106.46749880,29.57250020,1.836370133139e-10,7470.468420
106.46833040,29.57250020,1.836370133139e-10,7470.468420
